position,institution,ubication,num_conv,n_vac,wage,begin_date,end_date,id_uuid
ASISTENTE ADMINISTRATIVO EN LA OFICINA DE REGISTRO CIVIL DEL ANEXO SAN SALVADOR,MUNICIPALIDAD DISTRIT SANTO TOMAS,AMAZONAS - SANTO TOMAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1,1,"S/. 1,075.00",29/10/2024,12/11/2024,c0986078-03e2-4de1-9f6b-8d24f4e330a6
ASISTENTE  DE SUPERVISIÓN II,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL -,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-057,1,"S/. 3,500.00",28/10/2024,11/11/2024,6bc506c7-8fbb-44c7-921c-ae9d9399abc4
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD  TRANSITORIA) DE UN/A (01) ABOGADO PARA CEM COMISARIA RURAL SECTORIAL LAMUD - AMAZONAS,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,AMAZONAS - LAMUD,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-535,1,"S/. 3,000.00",28/10/2024,11/11/2024,1cb46d7c-a88e-4bd0-9404-4bf5b4cb978d
CONVOCATORIA PARA LA CONTRATACIÓN ADMINISTRATIVA DE SERVICIO CAS (NECESIDAD  TRANSITORIA) DE UN/A (01) ABOGADO PARA CEM CHACHAPOYAS - AMAZONAS,PROGR NAC PARA LA PREVENC Y ERRADIC DE LA VIOLENCIA CONTRA LAS MUJERES E INTEG DEL GRUP FAM-AURORA,AMAZONAS - CHACHAPOYAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-537,1,"S/. 4,000.00",28/10/2024,11/11/2024,631533f0-ce0e-4d0e-af40-ac9878a1265b
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (SUPLENCIA)-056,1,"S/. 3,850.00",08/11/2024,21/11/2024,ece37c55-2b09-410f-80df-af9aeaf8d81d
ABOGADO SUNARP,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (SUPLENCIA)-323,1,"S/. 3,500.00",08/11/2024,21/11/2024,8653aee8-639c-4620-a3c1-138036e22a8a
ASISTENTE ADMINISTRATIVO II,PODER JUDICIAL,ANCASH - CARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-057,1,"S/. 2,972.00",08/11/2024,21/11/2024,a5429c7d-3e29-49da-9b5d-44ff40ec143f
ESPECIALISTA EN MONITOREO Y ARTICULACIÓN TERRITORIAL,DIRECCION REGIONAL DE EDUCACION-HUARAZ,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-21,1,"S/. 3,000.00",07/11/2024,20/11/2024,18f6397e-be8f-4322-a5b4-8db16c9d75eb
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA LOCAL DE BOLOGNESI,ANCASH - HUASTA,276-1,1,S/. 970.00,07/11/2024,20/11/2024,90f241ab-ccd9-49b6-8e09-160b5f85e74c
ESPECIALISTA LEGAL DE AUDIENCIA,PODER JUDICIAL,ANCASH - CASMA,D.LEG 1057 - DETERMINADO (SUPLENCIA)-042,1,"S/. 4,750.00",07/11/2024,20/11/2024,4fd5c58f-2c5f-415b-aec6-87511e9edca3
ESPECIALISTA LEGAL ANP,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-11,1,"S/. 7,000.00",07/11/2024,20/11/2024,ef6c1146-8777-4969-a821-fa7acbe51021
ESPECIALISTA LEGAL II - ANCASH,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-262,1,"S/. 4,000.00",06/11/2024,19/11/2024,8c2d9bff-7242-430a-b79b-cee04352c874
TRABAJADOR DE SERVICIO,UNIDAD DE GESTION EDUCATIVA CASMA,ANCASH - CASMA,276-003,1,S/. 971.50,06/11/2024,19/11/2024,caf43eaa-0a49-4b75-8cda-7f8689f7afb4
INSPECTOR/A UD ANCASH,"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS - SUTRAN",ANCASH - INDEPENDENCIA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-257,3,"S/. 3,000.00",05/11/2024,18/11/2024,5561b0ad-4337-46a6-8a70-496d72e7ef09
ASISTENTE DE INFORMATICA,PODER JUDICIAL,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-055,1,"S/. 2,772.00",04/11/2024,15/11/2024,707e7689-da0b-43d2-bef4-d0da87d2fddf
ACOMPAÑANTE TÉCNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,ANCASH - HUARI,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1241,1,"S/. 3,014.19",04/11/2024,15/11/2024,94a65538-df52-4a79-af7c-780b9da0d0a4
COORDINADOR DE ENLACE REGIONAL EN ANCASH,"CENTRO NACIONAL DE ESTIMACION, PREVENCION Y REDUCCION DEL RIESGO DE DESASTRES (CENEPRED)",ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-108,1,"S/. 8,000.00",31/10/2024,14/11/2024,331f5b2f-9f55-4f9c-bb7f-5d1ab17ab2d4
ASISTENTE JURISDICCIONAL,PODER JUDICIAL,ANCASH - NUEVO CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-038,2,"S/. 2,572.00",31/10/2024,14/11/2024,184facef-47d1-42b2-ba08-7aad5386092b
ASISTENTE JURISDICCIONAL,PODER JUDICIAL,ANCASH - NUEVO CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-038,1,"S/. 2,572.00",31/10/2024,14/11/2024,d6eca540-96dc-445f-a5bf-da1a3a855410
RESGUARDO CUSTODIA Y VIGILANCIA,PODER JUDICIAL,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-039,2,"S/. 1,300.00",31/10/2024,14/11/2024,e70b5742-37c5-49c9-85f3-3588314cad70
ESPECIALISTA LEGAL II (SEGUNDA CONVOCATORIA),SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL - SUNAFIL,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-215,1,"S/. 4,000.00",31/10/2024,14/11/2024,937faf74-4e66-4083-a2df-6f8e4aacabe6
CONDUCCION DE VEHICULO,PODER JUDICIAL,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-039,2,"S/. 1,300.00",31/10/2024,14/11/2024,f3accba8-2dae-481f-baab-a398bfc39ca6
ASISTENTE DE COMUNICACIONES,PODER JUDICIAL,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-038,1,"S/. 2,212.00",31/10/2024,14/11/2024,37ecf18e-926e-40bc-b9df-0d7de5a76ddd
TRABAJADOR DE SERVICIO II,UNIDAD DE GESTION EDUCATIVA LOCAL DE POMABAMBA,ANCASH - POMABAMBA,276-006,1,S/. 974.75,31/10/2024,14/11/2024,5b8e534e-d9fd-4647-84d5-c01931523732
BIOLOGO/A,UNIDAD EJECUTORA 404 SALUD LA CALETA,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-03,1,"S/. 2,300.00",30/10/2024,13/11/2024,ae45b286-f41d-48df-9a09-1401b3619457
ESPECIALISTA JUDICIAL DE AUDIENCIA,PODER JUDICIAL,ANCASH - NUEVO CHIMBOTE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-041,1,"S/. 2,972.00",30/10/2024,13/11/2024,beaa8425-a9a4-45b9-bfee-6d36a4f40945
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,ANCASH - NUEVO CHIMBOTE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-041,1,"S/. 2,972.00",30/10/2024,13/11/2024,732b9d3f-87f8-4a42-a5ec-07572c5e0d20
CONCILIADOR EXTRAJUDICIAL PARA LA DIRECCION DE CONCILIACION EXTRAJUDICIAL Y MECANISMOS ALTERNATIVOS DE SOLUCION DE CONFLICTOS DE LA DIRECCION GENERAL DE DEFENSA PUBLICA Y ACCESO A LA JUSTICIA (ANCASH),MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,ANCASH - YUNGAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-931,1,"S/. 7,114.19",30/10/2024,13/11/2024,0b91cd4d-9b34-48a4-8fd3-840cd15006c3
ASISTENTE DE INFORMÁTICA,PODER JUDICIAL,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-040,1,"S/. 2,772.00",30/10/2024,13/11/2024,09fb7b16-265c-4577-aed4-014dd3218b3c
ESPECIALISTA JUDICIAL DE JUZGADO,PODER JUDICIAL,ANCASH - NUEVO CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-031,1,"S/. 2,972.00",30/10/2024,13/11/2024,6873427f-21c1-4161-9458-daf35db23a34
ESPECIALISTA  AMBIENTAL- ESPECIALISTA III,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL - OEFA,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-150,1,"S/. 7,000.00",30/10/2024,13/11/2024,1ba673b9-be0b-40d8-ad7c-e50452c1bb68
ENFERMERO/A,UNIDAD EJECUTORA 404 SALUD LA CALETA,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-02,1,"S/. 2,900.00",30/10/2024,13/11/2024,d9686816-780c-4e0b-9be9-00466a37e6c3
MEDICO,UNIDAD EJECUTORA 404 SALUD LA CALETA,ANCASH - CHIMBOTE,D.LEG 1057 - DETERMINADO (SUPLENCIA)-03,1,"S/. 5,200.00",30/10/2024,13/11/2024,fce29384-76d3-4471-b26a-6dfd6d70dfad
TRABAJADOR DE SERVICIO,UGEL - PALLASCA,ANCASH - TAUCA,276-003,1,"S/. 1,167.03",30/10/2024,13/11/2024,6264c691-5c4c-46a2-bc56-972564d88bf1
DEFENSOR PÚBLICO EN EL NUEVO CÓDIGO PROCESAL PENAL,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-914,2,"S/. 5,114.19",30/10/2024,13/11/2024,41ad62e6-b73d-45a9-8148-dc5605b234d2
DIRECTOR DE UDR,SEGURO INTEGRAL DE SALUD,ANCASH - HUARAZ,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-101,1,"S/. 9,000.00",28/10/2024,11/11/2024,48ebba0e-ac28-4fa1-9e1a-85319f964082
COORDINADOR DE INNOVACION Y SOPORTE TECNOLOGICO - JEC,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - GAMARRA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-011,1,"S/. 1,464.19",08/11/2024,21/11/2024,ef994b5e-9d39-425a-a895-ad95b2bd8ee0
TECNICO ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - SAN JERONIMO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 1,414.19",08/11/2024,21/11/2024,14f101b1-2c32-4570-b926-9aaec566120e
JEFE DE LA UNIDAD DE BIBLIOTECA,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - SAN JERONIMO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 3,614.19",08/11/2024,21/11/2024,c9372323-e2c9-4e7b-b146-cedb56fd6eb8
ESPECIALISTA ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - SAN JERONIMO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 3,314.19",08/11/2024,21/11/2024,52df4318-3ddb-49a8-bf35-da5846347e3c
DOCENTE DE RECREACIÓN Y DEPORTE,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - SAN JERONIMO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 2,114.19",08/11/2024,21/11/2024,230a7b7d-166a-4ede-a7ea-aa6b93e0e3d5
AUXILIAR ADMINISTRATIVO I,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - SAN JERONIMO,276-5,1,"S/. 2,442.00",08/11/2024,21/11/2024,cb014adc-aa29-4cdf-ac18-97709ebd7b15
ANALISTA DE SISTEMA PAD III,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - SAN JERONIMO,276-5,1,"S/. 2,709.00",08/11/2024,21/11/2024,b44592f6-0807-4e4f-a425-fcbf3a72dfd9
TÉCNICO ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 2,114.19",08/11/2024,21/11/2024,abb506e1-ad2f-4844-ba52-7edbdf5d2e77
AUXILIAR DE LIMPIEZA,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 1,139.19",08/11/2024,21/11/2024,5722858d-7cbd-431f-97f7-571a6aa44f51
AUXILIAR ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 1,814.19",08/11/2024,21/11/2024,a419259f-8da7-4904-82eb-c85d431403f5
AUXILIAR ADMINISTRATIVO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 1,614.19",08/11/2024,21/11/2024,efd7dd04-cc66-476b-8773-f4f221405e77
ANALISTA DE ACOMPAÑAMIENTO PROFESIONAL,PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF,APURIMAC - ANDAHUAYLAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-268,1,"S/. 5,000.00",08/11/2024,21/11/2024,86114282-5a16-4085-a35b-e3a783bd6ace
TECNICO ADMINISTRATIVO III,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,276-5,1,"S/. 2,509.00",08/11/2024,21/11/2024,4dda99b4-e7ad-4bb8-baf0-769c9ef05966
RELACIONISTA PÚBLICO IV,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,276-5,1,"S/. 2,681.00",08/11/2024,21/11/2024,bf6f5d72-19ef-4c99-9bf6-a8e58c8ea7d1
"ESPECIALISTA EN LOGISTICA, PATRIMONIO Y ALMACEN",UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,276-5,1,"S/. 2,737.00",08/11/2024,21/11/2024,c12bc85f-0b99-4911-a8a6-8e420ec4e984
TÉCNICO EN LABORATORIO,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - SAN JERONIMO,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-8,1,"S/. 2,114.19",08/11/2024,21/11/2024,3d2cdacc-4a61-43e5-b398-177ffdbfc9e3
PSICOLOGO,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-011,2,"S/. 2,614.19",08/11/2024,21/11/2024,5fed12fd-435c-4b13-9fc8-280390e932db
CONTADOR II,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,276-5,1,"S/. 2,681.00",08/11/2024,21/11/2024,5e6bdecd-c123-437a-ba43-4fe42b20e7c9
ESPECIALISTA ADMINISTRATIVO III,UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS,APURIMAC - ANDAHUAYLAS,276-5,1,"S/. 2,681.00",08/11/2024,21/11/2024,1f93d758-a0cf-41c1-b5d3-4ccfdc1c6b28
INGENIERO II: NIVEL SPA,GOBIERNO REGIONAL DE APURIMAC,APURIMAC - ABANCAY,276-002,1,"S/. 2,417.00",06/11/2024,19/11/2024,c8c4d73f-90c6-4cb1-8b2f-47267378caf6
ARQUITECTO II NIVEL SPA,GOBIERNO REGIONAL DE APURIMAC,APURIMAC - ABANCAY,276-002,1,"S/. 2,929.49",06/11/2024,19/11/2024,661023ad-1f86-4ebe-89a4-cdd2dd7a53d7
DIBUJANTE III: NIVEL STA,GOBIERNO REGIONAL DE APURIMAC,APURIMAC - ABANCAY,276-002,1,"S/. 2,612.90",06/11/2024,19/11/2024,822b3105-fde1-4bee-9a96-64a9c6d1b563
ECONOMISTA II: NIVEL SPA,GOBIERNO REGIONAL DE APURIMAC,APURIMAC - ABANCAY,276-002,1,"S/. 2,669.04",06/11/2024,19/11/2024,0b53aa5e-ef12-486f-812b-3f23e844a806
TECNICO ADMINISTRATIVO III: NIVEL STA,GOBIERNO REGIONAL DE APURIMAC,APURIMAC - ABANCAY,276-002,1,"S/. 2,217.00",06/11/2024,19/11/2024,3974333c-eef7-41fb-82c8-990f94e95fd3
SECRETARIA  IV,GOBIERNO REGIONAL DE APURIMAC,APURIMAC - ABANCAY,276-002,1,"S/. 2,376.13",06/11/2024,19/11/2024,6c5477e5-01b5-4a2b-931f-753121c8645e
INGENIERO IV - SPA,GOBIERNO REGIONAL DE APURIMAC,APURIMAC - ABANCAY,276-002,1,"S/. 2,929.49",06/11/2024,19/11/2024,c7f30380-6f12-4c1d-85b4-4efb4e7286c8
INGENIERO EN CIENCIAS AGROPECUARIAS II: NIVEL SPC,GOBIERNO REGIONAL DE APURIMAC,APURIMAC - ABANCAY,276-002,1,"S/. 2,613.04",06/11/2024,19/11/2024,c6b87c10-a3e4-425c-b9cc-4dea7708026b
ECONOMISTA IV: NIVEL SPC,GOBIERNO REGIONAL DE APURIMAC,APURIMAC - ABANCAY,276-002,1,"S/. 2,559.04",06/11/2024,19/11/2024,9380c935-b23a-4515-bc55-c83ff9fafbe7
ABOGADO/A UD APURÍMAC,"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS - SUTRAN",APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-275,275,"S/. 4,500.00",05/11/2024,18/11/2024,20deaffd-d87f-4147-9793-e5a8477375b6
ASISTENTE REGISTRAL,ZONA REGISTRAL N X SEDE CUSCO,APURIMAC - ABANCAY,728-5,1,"S/. 4,500.00",04/11/2024,15/11/2024,8145cd08-4d84-4c5b-a5d2-51d7d648b5f9
ACOMPAÑANTE TÉCNICO PARA EL SERVICIO DE ACOMPAÑAMIENTO A FAMILIAS,PROGRAMA NACIONAL CUNA MAS,APURIMAC - CHINCHEROS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-1247,1,"S/. 2,814.19",04/11/2024,15/11/2024,653501cf-c2bc-4672-b3d9-e090ed876635
PROFESIONAL MÉDICO DE EVALUACIÓN DE LAS PRESTACIONES,SEGURO INTEGRAL DE SALUD,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-106,1,"S/. 8,500.00",04/11/2024,15/11/2024,e389b59c-e5a5-4df1-8c4a-f066f0f9a0b3
TRABAJADOR/A SOCIAL,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-290,1,"S/. 4,000.00",29/10/2024,12/11/2024,52155741-079b-495e-b6ab-66fdd797ec45
ENFERMERA/O,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES,APURIMAC - ABANCAY,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-289,1,"S/. 2,000.00",29/10/2024,12/11/2024,a60a1214-ff14-4d99-a939-912a31f2f4ae
"PROFESIONAL EN TECNOLOGÍA MÉDICA CON MENCIÓN EN TERAPIA FÍSICA, OCUPACIONAL O DE LENGUAJE PARA CEBE",UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0009,1,"S/. 2,814.19",08/11/2024,21/11/2024,6f1ae476-95c7-475e-93d2-0acf20931441
ESPECIALISTA EN FINANZAS II,UNIDAD EJECUTORA 313 UNIDAD DE GESTION EDUCATIVA LOCAL CASTROVIRREYNA,HUANCAVELICA - CASTROVIRREYNA,276-02,1,"S/. 2,300.00",08/11/2024,21/11/2024,64539a06-d8f2-4284-8bb5-8b03f043d9ca
COORDINADOR(A) DE INNOVACION Y SOPORTE TECNOLOGICO,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-009,3,"S/. 1,464.19",08/11/2024,21/11/2024,1d093cea-385f-4d5f-8877-e606f44dc7ef
PSICOLOGO,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0009,2,"S/. 2,614.19",08/11/2024,21/11/2024,f00a8ea9-077d-42b0-81c0-d40df1c6f337
ESPECIALISTA ADMINISTRATIVO II,UNIDAD EJECUTORA 313 UNIDAD DE GESTION EDUCATIVA LOCAL CASTROVIRREYNA,HUANCAVELICA - CASTROVIRREYNA,276-2,1,"S/. 2,300.00",08/11/2024,21/11/2024,5f8af998-b86c-466a-a7b3-2e34c637d47c
PROFESIONAL NO DOCENTE PARA EL SOPORTE Y ASESORAMIENTO A IIEE INCLUSIVAS,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE TAYACAJA,HUANCAVELICA - PAMPAS,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-0009,1,"S/. 2,814.19",08/11/2024,21/11/2024,01b2c487-9056-481a-95ff-3aa809e23239
